/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/ii.-formati.html,61,30,00:00:46,0,"0,00%","1,64%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/strategia/tecnologie_abilitanti.html,60,28,00:01:32,4,"0,00%","21,67%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/consultazione/riferimenti-normativi-essenziali.html,59,32,00:01:25,0,"0,00%","15,25%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/visione/valori.html,59,29,00:01:37,0,"0,00%","15,25%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/viii.-il-capitolato.html,56,27,00:00:26,1,"0,00%","7,14%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/struttura-del-documento.html,56,27,00:00:36,1,"0,00%","5,36%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/v.-diritti.html,55,28,00:00:19,5,"60,00%","16,36%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/consultazione/acquisizione-circolazione-e-riuso-delle-riproduzioni-dei-beni-culturali-in-ambiente-digitale/tipologie-duso-delle-riproduzioni-di-beni-culturali.html,54,26,00:01:30,1,"100,00%","16,67%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/strategia/processi.html,54,26,00:01:22,7,"0,00%","12,96%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/iii.-ocr.html,53,26,00:00:14,0,"0,00%","1,89%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno-2022/il-progetto-di-digitalizzazione/che-cosa-selezione-e-trattamento-del-bene.html,52,26,00:01:15,4,"0,00%","7,69%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/vii.-voci-di-costo/a.-schema.html,51,21,00:00:36,0,"0,00%","1,96%","0,00 €"
/italia/icdp/icdp-pnd-dmp-docs/it/giugno2022/index.html,51,16,00:00:23,2,"0,00%","7,84%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/iv.-metadati/a.-indicazioni-generali.html,50,26,00:00:57,0,"0,00%","2,00%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/vii.-voci-di-costo/b.-esempio-di-schema-di-voci-di-costo.html,50,23,00:01:04,1,"0,00%","6,00%","0,00 €"
/italia/icdp/icdp-pnd-maturita-docs/it/consultazione/applicazione-di-tali-modelli-al-patrimonio-culturale-pubblico.html,50,13,00:00:13,0,"0,00%","4,00%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/visione/index.html,49,24,00:00:36,2,"50,00%","12,24%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/giugno-2022/introduzione.html,49,22,00:00:28,0,"0,00%","4,08%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/iv.-metadati/d.-metadati-dei-diritti.html,47,23,00:00:21,1,"0,00%","12,77%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/consultazione/bibliografia.html,47,26,00:01:33,3,"33,33%","6,38%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno2022/strategia/tecnologie_abilitanti.html,47,19,00:02:04,7,"0,00%","25,53%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/giugno-2022/la-relazione-tra-prodottiservizi-digitali-processi-e-modelli-di-gestione.html,47,22,00:00:39,2,"0,00%","10,64%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/consultazione/introduzione.html,46,21,00:01:03,1,"0,00%","10,87%","0,00 €"
/italia/icdp/icdp-pnd-maturita-docs/it/consultazione/introduzione-al-tema-e-metodologie-impiegate/cenni-ai-principali-modelli-di-maturity-assessment-utilizzati-in-ambito-aziendale.html,46,14,00:00:18,1,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/iv.-metadati.html,45,24,00:00:08,0,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/vi.-nomenclatura-degli-oggetti-digitali/c.-esempi-di-nomenclatura.html,44,19,00:00:53,0,"0,00%","4,55%","0,00 €"
/italia/icdp/icdp-pnd-maturita-docs/it/consultazione/applicazione-di-tali-modelli-al-patrimonio-culturale-pubblico/i-modelli-di-maturity-assessment-applicati-al-settore-culturale-in-europa.html,44,14,00:00:37,0,"0,00%","9,09%","0,00 €"
/italia/icdp/icdp-pnd-maturita-docs/it/consultazione/applicazione-di-tali-modelli-al-patrimonio-culturale-pubblico/uno-studio-condotto-sui-musei-italiani.html,44,16,00:01:15,0,"0,00%","0,00%","0,00 €"
